Date,JSE.ABSP.Close,JSE.BVT.Close,JSE.FSR.Close,JSE.NBKP.Close,JSE.RMH.Close,JSE.SBK.Close,JSE.SLM.Close
2012/03/23,90200,17600,2337,1085,3068,11189,3255
2012/03/26,87000,17601,2369,1091,3103,11108,3257
2012/03/27,87200,17979,2416,1100,3166,11249,3310
2012/03/28,87501,18010,2418,1100,3173,11126,3301
2012/03/29,88200,17950,2400,1101,3150,11034,3310
2012/03/30,88200,17975,2370,1100,3127,11136,3318
2012/04/02,88250,18460,2390,1099,3160,11250,3385
2012/04/03,88500,18614,2406,1100,3167,11350,3390
2012/04/04,89000,18134,2356,1095,3092,11024,3340
2012/04/05,89000,18130,2360,1100,3134,11125,3386
2012/04/10,90100,18080,2383,1100,3160,11260,3390
2012/04/11,90150,17950,2370,1100,3140,11190,3430
2012/04/12,90056,17724,2390,1100,3158,11115,3410
2012/04/13,90150,17696,2389,1105,3156,11200,3390
2012/04/16,90350,17542,2360,1095,3128,11205,3392
2012/04/17,90300,17565,2361,1099,3170,11290,3387
2012/04/18,90500,17506,2412,1098,3240,11375,3400
2012/04/19,90523,17552,2390,1100,3192,11270,3399
2012/04/20,90601,17662,2470,1100,3290,11331,3358
2012/04/23,90621,17497,2413,1115,3226,11100,3263
2012/04/24,90700,17670,2431,1120,3250,11098,3246
2012/04/25,91500,17980,2477,1120,3300,11124,3270
2012/04/26,90850,18266,2511,1135,3358,11278,3299
2012/04/30,91000,18385,2527,1120,3360,11475,3344
2012/05/02,91000,18235,2566,1120,3410,11365,3309
2012/05/03,90900,18133,2610,1130,3468,11687,3320
2012/05/04,90900,18250,2607,1121,3489,11690,3325
2012/05/07,90900,18150,2597,1126,3463,11575,3320
2012/05/08,90865,17850,2582,1125,3414,11514,3250
2012/05/09,90888,17800,2561,1120,3400,11449,3238
2012/05/10,90916,17875,2620,1105,3440,11621,3285
2012/05/11,90921,18191,2614,1092,3430,11710,3308
2012/05/14,90940,17981,2580,1101,3391,11410,3243
2012/05/15,90950,17835,2560,1120,3365,11364,3216
2012/05/16,90905,18301,2594,1120,3386,11487,3282
2012/05/17,90905,18000,2600,1110,3389,11505,3243
2012/05/18,90850,17725,2500,1116,3282,11320,3200
2012/05/21,90600,17602,2485,1116,3260,11300,3181
2012/05/22,90700,17926,2530,1120,3326,11409,3244
2012/05/23,90900,17500,2480,1123,3250,11309,3225
2012/05/24,90720,17789,2506,1125,3288,11310,3266
2012/05/25,90660,17886,2500,1125,3284,11300,3296
2012/05/28,90660,17822,2497,1125,3295,11300,3280
2012/05/29,90660,18000,2556,1135,3337,11556,3342
2012/05/30,90500,17800,2525,1135,3274,11351,3318
2012/05/31,90200,17895,2575,1140,3340,11400,3345
2012/06/01,89869,17965,2571,1143,3330,11480,3350
2012/06/04,89869,17890,2597,1130,3340,11550,3355
2012/06/05,90000,17794,2605,1135,3340,11515,3346
2012/06/06,90100,17879,2624,1131,3350,11603,3391
2012/06/07,89999,18300,2695,1135,3459,11745,3424
2012/06/08,90000,18000,2684,1140,3438,11631,3445
2012/06/11,89000,17933,2643,1140,3425,11329,3443
2012/06/12,89000,17900,2690,1141,3490,11446,3475
2012/06/13,89015,18200,2690,1130,3479,11561,3451
2012/06/14,88000,18200,2675,1135,3460,11370,3440
2012/06/15,88000,18083,2644,1129,3435,11222,3420
2012/06/18,88020,18350,2696,1130,3560,11483,3482
2012/06/19,88055,18385,2760,1125,3603,11648,3523
2012/06/20,88000,18450,2779,1121,3626,11750,3583
2012/06/21,87550,18413,2782,1100,3651,11800,3548
2012/06/22,90000,18300,2785,1100,3645,11816,3545
2012/06/25,87800,18035,2763,1096,3611,11500,3521
2012/06/26,87210,18120,2699,1093,3540,11276,3546
2012/06/27,87285,18245,2716,1116,3568,11201,3569
2012/06/28,87500,18076,2640,1125,3430,10980,3535
2012/06/29,88500,18200,2639,1095,3488,11054,3575
2012/07/02,88100,18194,2690,1100,3530,11100,3550
2012/07/03,86701,18858,2730,1099,3563,11320,3618
2012/07/04,87400,18370,2699,1085,3549,11278,3627
2012/07/05,87500,18741,2682,1100,3505,11425,3630
2012/07/06,87500,18750,2698,1100,3531,11311,3646
2012/07/09,87515,18599,2669,1080,3495,11440,3630
2012/07/10,88000,18621,2700,1080,3500,11366,3658
2012/07/11,87610,18390,2710,1078,3490,11237,3640
2012/07/12,87640,18043,2681,1080,3460,11200,3605
2012/07/13,87751,18225,2655,1065,3453,11166,3614
2012/07/16,88500,18517,2710,1068,3558,11247,3632
2012/07/17,88100,18729,2738,1075,3609,11176,3641
2012/07/18,89001,18817,2772,1074,3635,11325,3685
2012/07/19,89500,18800,2753,1105,3601,11200,3685
2012/07/20,89000,19034,2717,1093,3592,11075,3670
2012/07/23,88500,19000,2697,1063,3581,11008,3596
2012/07/24,91000,18599,2691,1061,3562,11127,3546
2012/07/25,88700,18812,2703,1065,3575,11186,3560
2012/07/26,88700,18859,2700,1065,3594,11180,3539
2012/07/27,88000,19309,2765,1080,3725,11585,3619
2012/07/30,87800,19687,2835,1073,3784,11681,3640
2012/07/31,87500,19845,2764,1065,3667,11401,3556
2012/08/01,87300,20312,2785,1050,3712,11555,3589
2012/08/02,87250,20500,2790,1050,3709,11510,3574
2012/08/03,87250,20499,2900,1054,3825,11795,3615
2012/08/06,87250,20425,2890,1065,3803,11800,3630
2012/08/07,87000,20476,2862,1050,3777,11670,3650
2012/08/08,87000,20613,2840,1060,3763,11733,3697
2012/08/10,86567,20725,2825,1060,3759,11711,3727
2012/08/13,86610,20452,2815,1055,3765,11682,3684
2012/08/14,86750,20515,2860,1075,3837,11759,3707
2012/08/15,86850,20643,2815,1075,3779,11619,3715
2012/08/16,86850,20750,2779,1084,3752,11343,3732
2012/08/17,86850,20203,2736,1099,3693,11250,3743
2012/08/20,87500,20000,2730,1065,3660,11085,3717
2012/08/21,87600,20056,2765,1060,3681,11129,3749
2012/08/22,87600,19800,2770,1052,3673,11075,3710
2012/08/23,87700,19940,2749,1060,3680,11145,3718
2012/08/24,86950,20082,2763,1062,3703,11157,3719
2012/08/27,87000,20690,2782,1050,3740,11200,3724
2012/08/28,87100,20475,2803,1050,3736,11115,3715
2012/08/29,88000,20530,2803,1060,3712,11192,3695
2012/08/30,88510,20449,2738,1058,3642,10955,3675
2012/08/31,88500,20400,2745,1046,3636,11100,3698
2012/09/03,85449,20409,2738,1043,3662,11175,3733
2012/09/04,85500,20650,2771,1040,3670,11080,3725
2012/09/05,85601,20353,2783,1035,3670,10975,3725
2012/09/06,87200,20830,2808,1035,3687,11200,3766
2012/09/07,87000,20605,2766,1050,3670,11190,3728
2012/09/10,87150,20600,2725,1035,3599,10601,3704
2012/09/11,88000,20549,2755,1025,3650,10595,3703
2012/09/12,88100,20525,2735,1045,3600,10615,3705
2012/09/13,88000,20615,2659,1036,3577,10439,3704
2012/09/14,89300,20951,2562,1039,3515,10240,3705
2012/09/17,88100,20310,2550,1036,3500,10395,3700
2012/09/18,88080,20412,2637,1036,3560,10499,3687
2012/09/19,88126,20368,2700,1049,3622,10450,3700
2012/09/20,88150,20480,2705,1038,3605,10425,3673
2012/09/21,88600,21073,2732,1050,3631,10550,3704
2012/09/25,88710,21000,2765,1055,3684,10745,3710
2012/09/26,89000,20531,2745,1065,3678,10613,3628
2012/09/27,89110,20500,2753,1071,3654,10550,3731
2012/09/28,89155,20600,2789,1085,3700,10563,3757
2012/10/01,89170,20727,2789,1085,3726,10563,3787
2012/10/02,89300,20513,2800,1090,3749,10600,3799
2012/10/03,89300,20630,2830,1080,3753,10480,3800
2012/10/04,89301,20505,2842,1089,3770,10420,3822
2012/10/05,89800,20200,2739,1090,3686,10335,3790
2012/10/08,89501,19950,2590,1089,3504,10200,3750
2012/10/09,89505,19820,2600,1091,3518,10179,3622
2012/10/10,89513,20467,2652,1094,3560,10370,3582
2012/10/11,89555,20660,2680,1092,3598,10505,3665
2012/10/12,89600,20649,2705,1090,3633,10476,3689
2012/10/15,89605,20770,2701,1100,3644,10525,3719
2012/10/16,92200,20860,2770,1106,3702,10589,3787
2012/10/17,91500,21120,2802,1100,3724,10630,3840
2012/10/18,91000,20800,2753,1120,3717,10460,3800
2012/10/19,90500,20600,2702,1110,3646,10453,3800
2012/10/22,90500,20544,2769,1116,3742,10641,3815
2012/10/23,91500,20451,2778,1105,3741,10580,3820
2012/10/24,91300,20550,2808,1115,3782,10660,3843
2012/10/25,90500,20700,2812,1115,3793,10700,3872
2012/10/26,90600,20321,2796,1114,3776,10658,3883
2012/10/29,90500,20525,2843,1117,3819,10549,3880
2012/10/30,90650,20700,2855,1115,3881,10750,3879
2012/10/31,90500,20695,2878,1115,3804,10711,3873
2012/11/01,91000,20600,2900,1116,3893,10700,3848
2012/11/02,90500,20628,2950,1118,3871,10850,3865
2012/11/05,90500,20900,2940,1115,3974,10845,3953
2012/11/06,90500,20993,3019,1100,4036,10999,4001
2012/11/07,90500,20990,3030,1080,4029,10940,4019
2012/11/08,90400,21011,3030,1085,4046,11101,3966
2012/11/09,90000,20843,2989,1075,4009,10800,3901
2012/11/12,90100,20880,2995,1080,3999,10750,3918
2012/11/13,90100,21099,2990,1077,3998,10626,4014
2012/11/14,90070,20840,3037,1072,4015,10605,4035
2012/11/15,90400,21011,2962,1080,3938,10590,4021
2012/11/16,90230,20769,3010,1095,3987,10606,4015
2012/11/19,90200,20896,3046,1080,4077,10786,4038
2012/11/20,90110,20784,2995,1080,3975,10630,4030
2012/11/21,90200,21062,2956,1100,3947,10682,4040
2012/11/22,92000,20950,2963,1110,3968,10663,4054
2012/11/23,90150,21000,2938,1125,3860,10615,4060
2012/11/26,91000,20750,2893,1100,3835,10575,4075
2012/11/27,92300,20924,2879,1100,3866,10524,4086
2012/11/28,92000,20520,2915,1100,3877,10537,4070
2012/11/29,91700,20549,2963,1100,3920,10543,4100
2012/11/30,91700,20981,2905,1110,3918,10515,4090
2012/12/03,91800,21120,2960,1105,3951,10637,4170
2012/12/04,91700,21012,2974,1104,3964,10569,4183
2012/12/05,92000,21200,3036,1100,4038,10801,4150
2012/12/06,91800,21393,3026,1130,4075,10852,4245
2012/12/07,92000,21429,3036,1105,4093,10805,4213
2012/12/10,91900,21876,3080,1100,4100,10712,4231
2012/12/11,91270,21674,3058,1110,4090,10898,4331
2012/12/12,91375,21700,3039,1107,4060,10970,4341
2012/12/13,91500,21750,3008,1082,4020,11125,4278
2012/12/14,91500,21518,2970,1085,3984,11408,4247
2012/12/18,91500,21550,3007,1060,4010,11515,4306
2012/12/19,90900,21599,3035,1060,4063,11699,4451
2012/12/20,91200,21440,3133,1060,4158,11927,4510
2012/12/21,91500,21350,3066,1100,4065,11939,4510
2012/12/24,91280,21433,3067,1095,4073,11854,4490
2012/12/27,91500,21805,3100,1090,4147,12030,4545
2012/12/28,91500,21898,3095,1089,4131,11900,4529
2012/12/31,91500,21549,3100,1089,4070,11888,4477
2013/01/02,91500,22199,3127,1089,4200,11943,4545
2013/01/03,91280,22422,3140,1080,4230,11975,4549
2013/01/04,91280,22200,3157,1074,4291,11993,4598
2013/01/07,91000,21988,3211,1064,4317,11960,4609
2013/01/08,90500,21764,3216,1070,4300,11967,4631
2013/01/09,90300,21800,3198,1065,4344,11870,4721
2013/01/10,90525,21950,3164,1070,4280,11853,4684
2013/01/11,89900,21595,3175,1064,4315,11750,4675
2013/01/14,90100,21604,3170,1065,4310,11915,4702
2013/01/15,90260,21373,3089,1065,4207,11850,4606
2013/01/16,90000,21070,3180,1065,4307,11740,4641
2013/01/17,89000,21295,3250,1065,4385,11880,4703
2013/01/18,88500,21800,3300,1066,4400,11712,4710
2013/01/21,86500,21490,3309,1060,4475,11927,4728
2013/01/22,87100,21370,3300,1081,4444,11864,4700
2013/01/23,89000,21447,3261,1065,4393,11783,4690
2013/01/24,89800,21900,3248,1080,4365,11695,4712
2013/01/25,89700,22000,3305,1060,4414,11721,4705
2013/01/28,88500,21899,3289,1060,4439,11875,4745
2013/01/29,89300,21899,3333,1066,4466,11735,4735
2013/01/30,88600,21700,3296,1060,4375,11625,4641
2013/01/31,88610,21385,3225,1069,4292,11667,4554
2013/02/01,88611,21588,3185,1062,4235,11650,4499
2013/02/04,88700,21665,3119,1060,4229,11726,4419
2013/02/05,89000,21700,3170,1066,4313,11944,4405
2013/02/06,89450,21955,3178,1060,4246,11652,4360
2013/02/07,89750,22249,3181,1055,4260,11895,4399
2013/02/08,89740,22450,3178,1060,4279,11875,4398
2013/02/11,89800,22450,3180,1063,4324,11780,4371
2013/02/12,89700,22500,3170,1070,4302,11760,4320
2013/02/13,88500,22639,3160,1050,4275,11880,4294
2013/02/14,88500,22650,3149,1050,4228,11951,4300
2013/02/15,88610,22650,3095,1050,4207,11820,4309
2013/02/18,88600,22650,3103,1045,4227,11845,4398
2013/02/19,88500,23141,3135,1039,4261,11899,4390
2013/02/20,88750,23299,3110,1055,4200,11951,4455
2013/02/21,88550,23375,3077,1050,4144,11900,4400
2013/02/22,88500,23650,3050,1051,4104,11790,4385
2013/02/25,88551,24577,3073,1080,4120,11825,4455
2013/02/26,89000,23920,3030,1060,4072,11716,4465
2013/02/27,89500,23600,2992,1070,3992,11525,4415
2013/02/28,89800,23812,3085,1060,4094,11649,4528
2013/03/01,88600,24040,3140,1060,4138,11810,4650
2013/03/04,88700,24020,3083,1080,4107,11559,4634
2013/03/05,88800,24100,3220,1060,4240,11835,4731
2013/03/06,89500,24450,3126,1070,4103,11650,4770
2013/03/07,89500,24501,3133,1065,4099,11551,4790
2013/03/08,89500,24319,3145,1063,4130,11770,4825
2013/03/11,89900,24187,3134,1080,4085,11900,4861
2013/03/12,89800,24340,3086,1080,4051,11760,4812
2013/03/13,89900,23800,3022,1079,4002,11452,4785
2013/03/14,89530,23900,3058,1066,4086,11625,4780
2013/03/15,89500,23906,3023,1025,4003,11375,4687
2013/03/18,89900,23548,3061,1025,4060,11370,4738
2013/03/19,89500,23624,3106,1045,4100,11624,4718
2013/03/20,89400,24250,3132,1040,4100,11689,4655
2013/03/22,89499,23713,3199,1035,4185,11685,4650
2013/03/25,89500,24550,3230,1045,4200,11806,4696
2013/03/26,90000,24785,3253,1045,4215,11966,4760
2013/03/27,90000,24190,3225,1058,4172,11860,4635
2013/03/28,88000,24236,3220,1060,4160,11839,4718
2013/04/02,88500,24152,3285,1065,4279,11945,4795
2013/04/03,88100,23885,3252,1062,4165,11750,4603
2013/04/04,86515,23770,3240,1038,4152,11705,4628
2013/04/05,88000,23212,3180,1050,4090,11650,4492
2013/04/08,87000,23212,3200,1038,4166,11535,4510
2013/04/09,86500,22800,3200,1037,4128,11450,4511
2013/04/10,86600,22750,3207,1049,4158,11600,4553
2013/04/11,86750,22737,3206,1040,4120,11646,4581
2013/04/12,86700,22560,3200,1040,4100,11501,4568
2013/04/15,86250,22000,3116,1042,3986,11017,4482
2013/04/16,86250,22500,3140,1045,4063,11198,4629
2013/04/17,85000,22695,3070,1045,3963,10823,4574
2013/04/18,86200,22850,3091,1035,3962,10920,4575
2013/04/19,86000,23262,3116,1040,4046,11035,4660
2013/04/22,86300,22800,3096,1040,3975,11100,4465
2013/04/23,86050,23300,3130,1036,4065,11202,4500
2013/04/24,86100,23305,3083,1040,4004,11221,4546
2013/04/25,86101,23450,3080,1030,3992,11251,4570
2013/04/26,86200,23050,3095,1030,3974,11227,4541
2013/04/29,86351,22810,3083,1030,3965,11275,4568
2013/04/30,86350,23336,3118,1020,3983,11210,4599
2013/05/02,86449,24350,3136,1020,4059,11290,4621
2013/05/03,86500,25188,3100,1015,4017,11198,4600
2013/05/06,86500,24976,3081,1030,3983,11180,4600
2013/05/07,86650,25000,3138,1010,4034,11311,4575
2013/05/08,86700,25730,3200,1020,4140,11375,4610
2013/05/09,86900,25800,3201,1030,4105,11485,4630
2013/05/10,86700,26155,3160,1029,4093,11550,4650
2013/05/13,86700,26100,3152,1029,4091,11490,4650
2013/05/14,86703,26190,3150,1025,4107,11480,4730
2013/05/15,86850,26150,3175,1030,4105,11450,4862
2013/05/16,87000,26065,3191,1025,4149,11479,4967
2013/05/17,87250,25862,3142,1025,4070,11381,4960
2013/05/20,86900,25660,3085,1029,3974,11018,4881
2013/05/21,87000,25950,3165,1028,4113,11225,4947
2013/05/22,87000,26051,3111,1027,4059,11345,4900
2013/05/23,86700,25600,3014,1028,3930,11115,4802
2013/05/24,86700,25537,3012,1025,3930,11100,4771
2013/05/27,86950,26000,3010,1030,3932,11129,4820
2013/05/28,86950,25845,3035,1029,3991,11308,4928
2013/05/29,86940,25650,2974,1030,3919,11000,4763
2013/05/30,86900,25700,2971,1048,3936,11170,4757
2013/05/31,86700,25946,2950,1030,3979,11186,4740
2013/06/03,86700,25570,2825,1030,3764,10950,4707
2013/06/04,86700,25561,2815,1035,3800,11140,4720
2013/06/05,86700,25251,2771,1034,3727,11032,4822
2013/06/06,86900,23994,2700,1033,3670,10860,4723
2013/06/07,87000,24066,2725,1032,3689,10990,4760
2013/06/10,86700,24400,2700,1045,3652,10810,4709
2013/06/11,86250,23140,2637,1031,3600,10600,4469
2013/06/12,86250,23110,2650,1030,3605,10604,4390
2013/06/13,86900,23200,2655,1031,3645,10570,4278
2013/06/14,86250,23157,2743,1031,3750,10545,4325
2013/06/18,86950,24086,2819,1040,3829,10973,4500
2013/06/19,86600,24250,2823,1045,3820,10750,4500
2013/06/20,86175,23569,2724,1045,3655,10532,4290
2013/06/21,86010,22501,2740,1032,3691,10740,4225
2013/06/24,86700,22290,2726,1038,3650,10521,4133
2013/06/25,86500,22500,2780,1049,3727,10636,4320
2013/06/26,86700,23525,2875,1034,3841,11035,4462
2013/06/27,87000,23503,2880,1040,3890,11085,4470
2013/06/28,86800,24495,2893,1034,3940,11148,4600
2013/07/01,86350,24451,2949,1034,4039,11150,4691
2013/07/02,86550,24197,2940,1035,4029,11202,4709
2013/07/03,86999,23601,2830,1048,3897,10779,4521
2013/07/04,87000,24580,2898,1043,3960,10930,4700
2013/07/05,87001,23718,2809,1035,3826,10567,4526
2013/07/08,88100,24000,2845,1035,3890,10651,4589
2013/07/09,88500,24074,2880,1034,3906,10780,4587
2013/07/10,88000,23901,2800,1040,3770,10600,4599
2013/07/11,87450,24350,2855,1040,3893,10783,4668
2013/07/12,87450,24681,2894,1038,3980,10885,4752
2013/07/15,87347,24975,2906,1025,3990,10954,4750
2013/07/16,87300,24697,2840,1025,3913,10764,4705
2013/07/17,86700,24750,2845,1033,3861,10933,4800
2013/07/18,86700,25250,2876,1035,3898,10856,4889
2013/07/19,86890,24400,2855,1042,3880,10816,4689
2013/07/22,86800,24350,2877,1050,3887,10850,4717
2013/07/23,87478,24763,2926,1048,4023,11086,4760
2013/07/24,86900,24306,2880,1029,3957,11055,4640
2013/07/25,87000,24763,2899,1030,3967,10910,4625
2013/07/26,86970,24300,2874,1025,3919,10820,4647
2013/07/29,86500,24150,2925,1017,3992,10950,4693
2013/07/30,86300,24200,2860,1017,3962,10930,4620
2013/07/31,86300,24399,2966,1017,4060,11051,4753
2013/08/01,86300,24403,2945,1018,4070,11298,4740
2013/08/02,86000,24800,2950,1027,4096,11300,4791
2013/08/05,85998,24650,2956,1023,4046,11400,4695
2013/08/06,86000,24599,2980,1027,4036,11311,4655
2013/08/07,86000,24354,2976,1023,4098,11350,4596
2013/08/08,85001,24336,3010,1020,4100,11309,4610
2013/08/12,85000,24938,3042,1013,4164,11320,4700
2013/08/13,82000,24500,3077,1015,4178,11425,4700
2013/08/14,83500,24799,3122,1019,4263,11585,4750
2013/08/15,84500,24400,3085,1012,4170,11395,4644
2013/08/16,84700,24810,3105,1013,4190,11523,4736
2013/08/19,84150,24500,3036,1015,4106,11400,4638
2013/08/20,83200,24500,3050,1017,4145,11408,4607
2013/08/21,84150,24156,3020,1013,4118,11316,4592
2013/08/22,85000,23990,3020,1016,4093,11446,4750
2013/08/23,84887,24199,3000,1017,4120,11525,4750
2013/08/26,84887,24851,3035,970,4141,11550,4789
2013/08/27,84500,24900,3055,965,4140,11448,4720
2013/08/28,84050,24600,2975,964,4012,11250,4512
2013/08/29,83500,25000,3014,969,4081,11385,4589
2013/08/30,84000,25278,3007,960,4043,11450,4603
2013/09/02,84000,25670,3055,962,4151,11509,4702
2013/09/03,83610,25439,3074,955,4200,11563,4687
2013/09/04,84000,25320,3060,953,4125,11411,4678
2013/09/05,83900,25710,3108,950,4224,11550,4695
2013/09/06,84500,25716,3136,950,4275,11588,4700
2013/09/09,80500,25600,3130,946,4229,11301,4700
2013/09/10,80500,25686,3230,943,4345,11332,4775
2013/09/11,80350,25572,3275,942,4400,11475,4680
2013/09/12,80000,25699,3356,950,4527,11615,4748
2013/09/13,79850,25600,3340,944,4528,11723,4706
2013/09/16,80300,25500,3310,950,4495,11650,4745
2013/09/17,80001,25629,3370,962,4600,11840,4800
2013/09/18,80000,25450,3322,985,4505,11666,4760
2013/09/19,80000,25838,3450,965,4750,12100,4918
2013/09/20,80000,25463,3440,970,4694,11957,4821
2013/09/23,79999,25400,3410,965,4675,12005,4854
2013/09/25,79999,25675,3470,969,4760,12130,4872
2013/09/26,79999,25403,3445,969,4714,12165,4820
2013/09/27,80500,25500,3392,965,4648,12080,4815
2013/09/30,80380,25170,3350,965,4615,11988,4686
2013/10/01,81700,25300,3436,970,4712,11986,4741
2013/10/02,80165,25500,3415,965,4700,11932,4811
2013/10/03,80000,25805,3450,970,4725,12166,4850
2013/10/04,80500,25801,3446,975,4705,12242,4777
2013/10/07,80500,25905,3389,970,4644,12253,4732
2013/10/08,81000,25544,3358,970,4585,12160,4730
2013/10/09,80300,25675,3322,975,4546,12000,4635
2013/10/10,80200,25775,3422,971,4689,12200,4731
2013/10/11,80500,25800,3420,975,4676,12230,4795
2013/10/14,80495,25750,3475,972,4750,12235,4814
2013/10/15,80439.74,25993,3548,970,4833,12440,4943
2013/10/16,80200,26100,3585,971,4918,12750,4980
2013/10/17,80750,25770,3572,970,4884,12620,4956
2013/10/18,80740,25998,3570,972,4890,12700,5227
2013/10/21,81300,26450,3582,977,4905,12769,5286
2013/10/22,82000,26350,3545,978,4908,12567,5500
2013/10/23,82000,25992,3533,975,4849,12560,5351
2013/10/24,82000,26197,3551,975,4880,12427,5270
2013/10/25,81500,26000,3517,976.45,4850,12450,5256
2013/10/28,81500,26425,3600,972,4960,12673,5350
2013/10/29,80500,26750,3600,974,4954,12750,5329
2013/10/30,80500,26810,3619,970.44,4994,12740,5385
2013/10/31,80800,26771,3600,973,5033,12752,5388
2013/11/01,80605,26650,3543,970,4980,12694,5395
2013/11/04,80800,26700,3536,973,4955,12540,5400
2013/11/05,80600,26901,3479,970,4845,12351,5374
2013/11/06,80600,27000,3445,972,4834,12459,5394
2013/11/07,80800,26952,3428,970,4775,12450,5380
2013/11/08,80700,26154,3320,974,4639,12451,5300
2013/11/11,80601,26100,3320,973,4663,12439,5309
2013/11/12,80700,25998,3328,975,4631,12505,5309
2013/11/13,80605.32,25646,3286,971,4577,12175,5142
2013/11/14,80650,25625,3290,973,4592,12257,5210
2013/11/15,80650,25860,3300,973,4635,12273,5180
2013/11/18,81000,26109,3360,971,4744,12325,5230
2013/11/19,81200,26075,3310,972,4650,12225,5214
2013/11/20,81300,26083,3325,988,4678,12377,5240
2013/11/21,81500,25900,3300,986,4592,12236,5183
2013/11/22,81600,25184,3280,986,4600,12117,5168
2013/11/25,82500,25755,3300,995,4630,12157,5190
2013/11/26,82500,24702,3185,995,4543,11925,5045
2013/11/27,82300,25265,3300,995,4639,12011,5085
2013/11/28,82300,25626,3358,995,4740,12200,5129
2013/11/29,82400,25630,3381,995,4717,12065,5157
2013/12/02,82050,25718,3385,998,4699,12200,5188
2013/12/03,82450,25142,3280,998,4517,11976,4995
2013/12/04,84490,25025,3290,1005,4525,11972,4940
2013/12/05,85000,25288,3313,1010,4565,12015,5015
2013/12/06,85000,25886,3405,1011,4660,12288,5100
2013/12/09,84000,26751,3425,1011,4723,12399,5110
2013/12/10,83500,26300,3386,1013,4706,12249,5145
2013/12/11,84000,26385,3379,1013,4629,12299,5073
2013/12/12,84500,25590,3270,1015,4450,12115,4960
2013/12/13,84551,25432,3292,1015,4558,12002,4970
2013/12/17,85000,26000,3350,1017,4646,12300,5100
2013/12/18,85000,25830,3342,1020,4616,12159,5078
2013/12/19,87500,25900,3400,1025,4653,12500,5168
2013/12/20,87500,26050,3399,1049.77,4563,12749,5145
2013/12/23,87501,26600,3386,1050,4590,12705,5240
2013/12/24,87501,26659,3404,1049,4590,12850,5196
2013/12/27,87500,26756,3474,1050,4670,12859,5240
2013/12/30,87500,26999,3542,1050,4831,13019,5291
2013/12/31,88800,26835,3589,1037,4835,12942,5324
2014/01/02,88000,27074,3571,1026.18,4889,13031,5340
2014/01/03,88000,26701,3550,1030,4854,12853,5290
2014/01/06,89950,26550,3462,1045,4690,12630,5160
2014/01/07,89950,26811,3500,1056,4752,12886,5256
2014/01/08,87600,26548,3445,1056,4706,12792,5107
2014/01/09,89985,26387,3378,1050,4631,12695,5196
2014/01/10,89800,26206,3385,1050,4671,12753,5272
2014/01/13,89600,26998,3432,1050,4795,13025,5370
2014/01/14,88400,26761,3375,1056,4646,12850,5250
2014/01/15,87900,27031,3400,1055,4627,12800,5259
2014/01/16,85600,26951,3380,1025,4611,12751,5110
2014/01/17,83500,26400,3343,1020,4553,12645,4951
2014/01/20,84400,26704,3330,1019,4593,12570,4997
2014/01/21,84399,26515,3400,1000,4687,12455,5071
2014/01/22,84500,26974,3421,1000,4758,12725,5075
2014/01/23,84500,26614,3400,1000,4711,12712,4955
2014/01/24,84500,25888,3289,1070,4599,12295,4885
2014/01/27,86995,25540,3271,1030,4541,12050,4829
2014/01/28,86999,25576,3275,1020,4523,12196,4839
2014/01/29,86650,24510,3200,1008,4375,11801,4678
2014/01/30,84000,24633,3102,980,4246,11501,4666
2014/01/31,86450,24712,3112,1000,4276,11695,4769
2014/02/03,85749,24640,3048,1035,4200,11595,4775
2014/02/04,84400,24582,3055,1004,4250,11417,4800
2014/02/05,84400,23650,3041,1005,4199,11416,4702
2014/02/06,83600,23975,3067,1010,4261,11585,4736
2014/02/07,83550,24400,3145,1000,4350,11800,4825
2014/02/10,86500,24377,3125,1000,4280,11709,5100
2014/02/11,83605,23862,3105,1000,4257,11560,5080
2014/02/12,84300,24170,3161,1006,4363,11770,5219
2014/02/13,84100,23838,3140,1010,4332,11629,5115
2014/02/14,83968.82,23945,3180,1010,4389,11896,5230
2014/02/17,83550.14,24301,3228,1020,4465,12066,5238
2014/02/18,84111.54,24100,3213,1000,4422,11900,5225
2014/02/19,84100,24000,3237,990,4456,11920,5185
2014/02/20,83600,24100,3215,990,4480,11910,5115
2014/02/21,83600,24100,3277,991,4597,11850,5083
2014/02/24,83500,24125,3405,980,4747,12412,5109
2014/02/25,83500,24367,3441,985,4833,12546,5115
2014/02/26,83506,24510,3391,988,4740,12244,5160
2014/02/27,83505,25125,3374,981,4697,12174,5160
2014/02/28,83505,25365,3417,980,4788,12321,5290
2014/03/03,83505,25400,3449,981,4785,12125,5240
2014/03/04,83601,25600,3501,995,4784,12301,5370
2014/03/05,83990,26080,3499,980,4725,12455,5380
2014/03/06,83800,26240,3539,980,4809,12687,5227
2014/03/07,83800,26329,3541,970,4756,12800,5319
2014/03/10,83990,26400,3500,975,4673,12565,5325
2014/03/11,83700,26676,3511,970,4749,12453,5293
2014/03/12,83700,26393,3435,970,4625,12313,5256
2014/03/13,83600,26785,3441,976.03,4689,12297,5285
2014/03/14,83600,26750,3440,970,4714,12429,5264
2014/03/17,83000,27155,3460,950,4720,12920,5290
2014/03/18,83150,27203,3451,950,4615,12804,5301
2014/03/19,83171,27090,3480,950,4607,12805,5353
2014/03/20,83700,27406,3480,952,4590,12688,5250
